DateTime,Number Of Transactions,Price
2009-01-03T00:00:00.000Z,1,
2009-01-04T00:00:00.000Z,,
2009-01-05T00:00:00.000Z,,
2009-01-06T00:00:00.000Z,,
2009-01-07T00:00:00.000Z,,
2009-01-08T00:00:00.000Z,,
2009-01-09T00:00:00.000Z,14,
2009-01-10T00:00:00.000Z,61,
2009-01-11T00:00:00.000Z,93,
2009-01-12T00:00:00.000Z,101,
2009-01-13T00:00:00.000Z,123,
2009-01-14T00:00:00.000Z,130,
2009-01-15T00:00:00.000Z,134,
2009-01-16T00:00:00.000Z,110,
2009-01-17T00:00:00.000Z,109,
2009-01-18T00:00:00.000Z,108,
2009-01-19T00:00:00.000Z,117,
2009-01-20T00:00:00.000Z,115,
2009-01-21T00:00:00.000Z,103,
2009-01-22T00:00:00.000Z,92,
2009-01-23T00:00:00.000Z,86,
2009-01-24T00:00:00.000Z,202,
2009-01-25T00:00:00.000Z,192,
2009-01-26T00:00:00.000Z,97,
2009-01-27T00:00:00.000Z,98,
2009-01-28T00:00:00.000Z,112,
2009-01-29T00:00:00.000Z,122,
2009-01-30T00:00:00.000Z,117,
2009-01-31T00:00:00.000Z,139,
2009-02-01T00:00:00.000Z,114,
2009-02-02T00:00:00.000Z,129,
2009-02-03T00:00:00.000Z,155,
2009-02-04T00:00:00.000Z,119,
2009-02-05T00:00:00.000Z,126,
2009-02-06T00:00:00.000Z,122,
2009-02-07T00:00:00.000Z,133,
2009-02-08T00:00:00.000Z,133,
2009-02-09T00:00:00.000Z,135,
2009-02-10T00:00:00.000Z,120,
2009-02-11T00:00:00.000Z,135,
2009-02-12T00:00:00.000Z,119,
2009-02-13T00:00:00.000Z,124,
2009-02-14T00:00:00.000Z,136,
2009-02-15T00:00:00.000Z,131,
2009-02-16T00:00:00.000Z,123,
2009-02-17T00:00:00.000Z,117,
2009-02-18T00:00:00.000Z,118,
2009-02-19T00:00:00.000Z,125,
2009-02-20T00:00:00.000Z,122,
2009-02-21T00:00:00.000Z,114,
2009-02-22T00:00:00.000Z,125,
2009-02-23T00:00:00.000Z,108,
2009-02-24T00:00:00.000Z,106,
2009-02-25T00:00:00.000Z,105,
2009-02-26T00:00:00.000Z,107,
2009-02-27T00:00:00.000Z,116,
2009-02-28T00:00:00.000Z,100,
2009-03-01T00:00:00.000Z,105,
2009-03-02T00:00:00.000Z,108,
2009-03-03T00:00:00.000Z,107,
2009-03-04T00:00:00.000Z,106,
2009-03-05T00:00:00.000Z,113,
2009-03-06T00:00:00.000Z,117,
2009-03-07T00:00:00.000Z,109,
2009-03-08T00:00:00.000Z,118,
2009-03-09T00:00:00.000Z,108,
2009-03-10T00:00:00.000Z,107,
2009-03-11T00:00:00.000Z,114,
2009-03-12T00:00:00.000Z,119,
2009-03-13T00:00:00.000Z,114,
2009-03-14T00:00:00.000Z,110,
2009-03-15T00:00:00.000Z,123,
2009-03-16T00:00:00.000Z,122,
2009-03-17T00:00:00.000Z,114,
2009-03-18T00:00:00.000Z,116,
2009-03-19T00:00:00.000Z,122,
2009-03-20T00:00:00.000Z,119,
2009-03-21T00:00:00.000Z,50,
2009-03-22T00:00:00.000Z,121,
2009-03-23T00:00:00.000Z,130,
2009-03-24T00:00:00.000Z,105,
2009-03-25T00:00:00.000Z,117,
2009-03-26T00:00:00.000Z,118,
2009-03-27T00:00:00.000Z,106,
2009-03-28T00:00:00.000Z,122,
2009-03-29T00:00:00.000Z,116,
2009-03-30T00:00:00.000Z,120,
2009-03-31T00:00:00.000Z,111,
2009-04-01T00:00:00.000Z,114,
2009-04-02T00:00:00.000Z,115,
2009-04-03T00:00:00.000Z,116,
2009-04-04T00:00:00.000Z,113,
2009-04-05T00:00:00.000Z,132,
2009-04-06T00:00:00.000Z,109,
2009-04-07T00:00:00.000Z,100,
2009-04-08T00:00:00.000Z,105,
2009-04-09T00:00:00.000Z,99,
2009-04-10T00:00:00.000Z,108,
2009-04-11T00:00:00.000Z,121,
2009-04-12T00:00:00.000Z,120,
2009-04-13T00:00:00.000Z,116,
2009-04-14T00:00:00.000Z,124,
2009-04-15T00:00:00.000Z,113,
2009-04-16T00:00:00.000Z,123,
2009-04-17T00:00:00.000Z,112,
2009-04-18T00:00:00.000Z,130,
2009-04-19T00:00:00.000Z,120,
2009-04-20T00:00:00.000Z,121,
2009-04-21T00:00:00.000Z,124,
2009-04-22T00:00:00.000Z,121,
2009-04-23T00:00:00.000Z,75,
2009-04-24T00:00:00.000Z,115,
2009-04-25T00:00:00.000Z,118,
2009-04-26T00:00:00.000Z,114,
2009-04-27T00:00:00.000Z,104,
2009-04-28T00:00:00.000Z,117,
2009-04-29T00:00:00.000Z,129,
2009-04-30T00:00:00.000Z,131,
2009-05-01T00:00:00.000Z,121,
2009-05-02T00:00:00.000Z,128,
2009-05-03T00:00:00.000Z,109,
2009-05-04T00:00:00.000Z,129,
2009-05-05T00:00:00.000Z,136,
2009-05-06T00:00:00.000Z,135,
2009-05-07T00:00:00.000Z,122,
2009-05-08T00:00:00.000Z,107,
2009-05-09T00:00:00.000Z,78,
2009-05-10T00:00:00.000Z,85,
2009-05-11T00:00:00.000Z,121,
2009-05-12T00:00:00.000Z,130,
2009-05-13T00:00:00.000Z,116,
2009-05-14T00:00:00.000Z,142,
2009-05-15T00:00:00.000Z,137,
2009-05-16T00:00:00.000Z,119,
2009-05-17T00:00:00.000Z,127,
2009-05-18T00:00:00.000Z,118,
2009-05-19T00:00:00.000Z,86,
2009-05-20T00:00:00.000Z,120,
2009-05-21T00:00:00.000Z,82,
2009-05-22T00:00:00.000Z,61,
2009-05-23T00:00:00.000Z,32,
2009-05-24T00:00:00.000Z,100,
2009-05-25T00:00:00.000Z,109,
2009-05-26T00:00:00.000Z,125,
2009-05-27T00:00:00.000Z,119,
2009-05-28T00:00:00.000Z,95,
2009-05-29T00:00:00.000Z,107,
2009-05-30T00:00:00.000Z,109,
2009-05-31T00:00:00.000Z,96,
2009-06-01T00:00:00.000Z,72,
2009-06-02T00:00:00.000Z,111,
2009-06-03T00:00:00.000Z,71,
2009-06-04T00:00:00.000Z,66,
2009-06-05T00:00:00.000Z,30,
2009-06-06T00:00:00.000Z,28,
2009-06-07T00:00:00.000Z,16,
2009-06-08T00:00:00.000Z,82,
2009-06-09T00:00:00.000Z,91,
2009-06-10T00:00:00.000Z,82,
2009-06-11T00:00:00.000Z,89,
2009-06-12T00:00:00.000Z,86,
2009-06-13T00:00:00.000Z,78,
2009-06-14T00:00:00.000Z,72,
2009-06-15T00:00:00.000Z,84,
2009-06-16T00:00:00.000Z,71,
2009-06-17T00:00:00.000Z,79,
2009-06-18T00:00:00.000Z,80,
2009-06-19T00:00:00.000Z,87,
2009-06-20T00:00:00.000Z,78,
2009-06-21T00:00:00.000Z,81,
2009-06-22T00:00:00.000Z,77,
2009-06-23T00:00:00.000Z,76,
2009-06-24T00:00:00.000Z,97,
2009-06-25T00:00:00.000Z,69,
2009-06-26T00:00:00.000Z,90,
2009-06-27T00:00:00.000Z,84,
2009-06-28T00:00:00.000Z,47,
2009-06-29T00:00:00.000Z,84,
2009-06-30T00:00:00.000Z,86,
2009-07-01T00:00:00.000Z,75,
2009-07-02T00:00:00.000Z,84,
2009-07-03T00:00:00.000Z,82,
2009-07-04T00:00:00.000Z,89,
2009-07-05T00:00:00.000Z,79,
2009-07-06T00:00:00.000Z,84,
2009-07-07T00:00:00.000Z,69,
2009-07-08T00:00:00.000Z,74,
2009-07-09T00:00:00.000Z,86,
2009-07-10T00:00:00.000Z,81,
2009-07-11T00:00:00.000Z,83,
2009-07-12T00:00:00.000Z,77,
2009-07-13T00:00:00.000Z,78,
2009-07-14T00:00:00.000Z,69,
2009-07-15T00:00:00.000Z,45,
2009-07-16T00:00:00.000Z,71,
2009-07-17T00:00:00.000Z,47,
2009-07-18T00:00:00.000Z,4,
2009-07-19T00:00:00.000Z,70,
2009-07-20T00:00:00.000Z,71,
2009-07-21T00:00:00.000Z,82,
2009-07-22T00:00:00.000Z,60,
2009-07-23T00:00:00.000Z,76,
2009-07-24T00:00:00.000Z,73,
2009-07-25T00:00:00.000Z,32,
2009-07-26T00:00:00.000Z,21,
2009-07-27T00:00:00.000Z,74,
2009-07-28T00:00:00.000Z,41,
2009-07-29T00:00:00.000Z,20,
2009-07-30T00:00:00.000Z,16,
2009-07-31T00:00:00.000Z,17,
2009-08-01T00:00:00.000Z,28,
2009-08-02T00:00:00.000Z,23,
2009-08-03T00:00:00.000Z,12,
2009-08-04T00:00:00.000Z,81,
2009-08-05T00:00:00.000Z,87,
2009-08-06T00:00:00.000Z,90,
2009-08-07T00:00:00.000Z,81,
2009-08-08T00:00:00.000Z,80,
2009-08-09T00:00:00.000Z,101,
2009-08-10T00:00:00.000Z,75,
2009-08-11T00:00:00.000Z,70,
2009-08-12T00:00:00.000Z,63,
2009-08-13T00:00:00.000Z,85,
2009-08-14T00:00:00.000Z,63,
2009-08-15T00:00:00.000Z,26,
2009-08-16T00:00:00.000Z,19,
2009-08-17T00:00:00.000Z,17,
2009-08-18T00:00:00.000Z,10,
2009-08-19T00:00:00.000Z,18,
2009-08-20T00:00:00.000Z,22,
2009-08-21T00:00:00.000Z,14,
2009-08-22T00:00:00.000Z,7,
2009-08-23T00:00:00.000Z,15,
2009-08-24T00:00:00.000Z,15,
2009-08-25T00:00:00.000Z,50,
2009-08-26T00:00:00.000Z,51,
2009-08-27T00:00:00.000Z,29,
2009-08-28T00:00:00.000Z,75,
2009-08-29T00:00:00.000Z,78,
2009-08-30T00:00:00.000Z,98,
2009-08-31T00:00:00.000Z,87,
2009-09-01T00:00:00.000Z,78,
2009-09-02T00:00:00.000Z,66,
2009-09-03T00:00:00.000Z,62,
2009-09-04T00:00:00.000Z,64,
2009-09-05T00:00:00.000Z,76,
2009-09-06T00:00:00.000Z,68,
2009-09-07T00:00:00.000Z,79,
2009-09-08T00:00:00.000Z,69,
2009-09-09T00:00:00.000Z,54,
2009-09-10T00:00:00.000Z,67,
2009-09-11T00:00:00.000Z,67,
2009-09-12T00:00:00.000Z,69,
2009-09-13T00:00:00.000Z,75,
2009-09-14T00:00:00.000Z,74,
2009-09-15T00:00:00.000Z,44,
2009-09-16T00:00:00.000Z,73,
2009-09-17T00:00:00.000Z,85,
2009-09-18T00:00:00.000Z,78,
2009-09-19T00:00:00.000Z,74,
2009-09-20T00:00:00.000Z,78,
2009-09-21T00:00:00.000Z,70,
2009-09-22T00:00:00.000Z,26,
2009-09-23T00:00:00.000Z,36,
2009-09-24T00:00:00.000Z,97,
2009-09-25T00:00:00.000Z,93,
2009-09-26T00:00:00.000Z,100,
2009-09-27T00:00:00.000Z,88,
2009-09-28T00:00:00.000Z,85,
2009-09-29T00:00:00.000Z,90,
2009-09-30T00:00:00.000Z,85,
2009-10-01T00:00:00.000Z,82,
2009-10-02T00:00:00.000Z,73,
2009-10-03T00:00:00.000Z,58,
2009-10-04T00:00:00.000Z,53,
2009-10-05T00:00:00.000Z,55,
2009-10-06T00:00:00.000Z,45,
2009-10-07T00:00:00.000Z,60,
2009-10-08T00:00:00.000Z,70,
2009-10-09T00:00:00.000Z,79,
2009-10-10T00:00:00.000Z,77,
2009-10-11T00:00:00.000Z,74,
2009-10-12T00:00:00.000Z,59,
2009-10-13T00:00:00.000Z,57,
2009-10-14T00:00:00.000Z,69,
2009-10-15T00:00:00.000Z,71,
2009-10-16T00:00:00.000Z,61,
2009-10-17T00:00:00.000Z,57,
2009-10-18T00:00:00.000Z,75,
2009-10-19T00:00:00.000Z,112,
2009-10-20T00:00:00.000Z,96,
2009-10-21T00:00:00.000Z,81,
2009-10-22T00:00:00.000Z,91,
2009-10-23T00:00:00.000Z,89,
2009-10-24T00:00:00.000Z,63,
2009-10-25T00:00:00.000Z,76,
2009-10-26T00:00:00.000Z,71,
2009-10-27T00:00:00.000Z,65,
2009-10-28T00:00:00.000Z,66,
2009-10-29T00:00:00.000Z,48,
2009-10-30T00:00:00.000Z,60,
2009-10-31T00:00:00.000Z,46,
2009-11-01T00:00:00.000Z,25,
2009-11-02T00:00:00.000Z,33,
2009-11-03T00:00:00.000Z,62,
2009-11-04T00:00:00.000Z,64,
2009-11-05T00:00:00.000Z,57,
2009-11-06T00:00:00.000Z,62,
2009-11-07T00:00:00.000Z,69,
2009-11-08T00:00:00.000Z,73,
2009-11-09T00:00:00.000Z,64,
2009-11-10T00:00:00.000Z,78,
2009-11-11T00:00:00.000Z,73,
2009-11-12T00:00:00.000Z,66,
2009-11-13T00:00:00.000Z,83,
2009-11-14T00:00:00.000Z,79,
2009-11-15T00:00:00.000Z,96,
2009-11-16T00:00:00.000Z,97,
2009-11-17T00:00:00.000Z,92,
2009-11-18T00:00:00.000Z,79,
2009-11-19T00:00:00.000Z,72,
2009-11-20T00:00:00.000Z,86,
2009-11-21T00:00:00.000Z,73,
2009-11-22T00:00:00.000Z,106,
2009-11-23T00:00:00.000Z,96,
2009-11-24T00:00:00.000Z,93,
2009-11-25T00:00:00.000Z,90,
2009-11-26T00:00:00.000Z,84,
2009-11-27T00:00:00.000Z,74,
2009-11-28T00:00:00.000Z,71,
2009-11-29T00:00:00.000Z,60,
2009-11-30T00:00:00.000Z,75,
2009-12-01T00:00:00.000Z,74,
2009-12-02T00:00:00.000Z,94,
2009-12-03T00:00:00.000Z,88,
2009-12-04T00:00:00.000Z,36,
2009-12-05T00:00:00.000Z,65,
2009-12-06T00:00:00.000Z,105,
2009-12-07T00:00:00.000Z,112,
2009-12-08T00:00:00.000Z,107,
2009-12-09T00:00:00.000Z,109,
2009-12-10T00:00:00.000Z,104,
2009-12-11T00:00:00.000Z,112,
2009-12-12T00:00:00.000Z,112,
2009-12-13T00:00:00.000Z,114,
2009-12-14T00:00:00.000Z,107,
2009-12-15T00:00:00.000Z,112,
2009-12-16T00:00:00.000Z,137,
2009-12-17T00:00:00.000Z,172,
2009-12-18T00:00:00.000Z,225,
2009-12-19T00:00:00.000Z,199,
2009-12-20T00:00:00.000Z,175,
2009-12-21T00:00:00.000Z,176,
2009-12-22T00:00:00.000Z,162,
2009-12-23T00:00:00.000Z,154,
2009-12-24T00:00:00.000Z,154,
2009-12-25T00:00:00.000Z,150,
2009-12-26T00:00:00.000Z,174,
2009-12-27T00:00:00.000Z,168,
2009-12-28T00:00:00.000Z,137,
2009-12-29T00:00:00.000Z,171,
2009-12-30T00:00:00.000Z,141,
2009-12-31T00:00:00.000Z,138,
2010-01-01T00:00:00.000Z,134,
2010-01-02T00:00:00.000Z,126,
2010-01-03T00:00:00.000Z,186,
2010-01-04T00:00:00.000Z,183,
2010-01-05T00:00:00.000Z,198,
2010-01-06T00:00:00.000Z,163,
2010-01-07T00:00:00.000Z,154,
2010-01-08T00:00:00.000Z,153,
2010-01-09T00:00:00.000Z,151,
2010-01-10T00:00:00.000Z,190,
2010-01-11T00:00:00.000Z,159,
2010-01-12T00:00:00.000Z,161,
2010-01-13T00:00:00.000Z,166,
2010-01-14T00:00:00.000Z,145,
2010-01-15T00:00:00.000Z,142,
2010-01-16T00:00:00.000Z,126,
2010-01-17T00:00:00.000Z,131,
2010-01-18T00:00:00.000Z,126,
2010-01-19T00:00:00.000Z,124,
2010-01-20T00:00:00.000Z,158,
2010-01-21T00:00:00.000Z,184,
2010-01-22T00:00:00.000Z,136,
2010-01-23T00:00:00.000Z,162,
2010-01-24T00:00:00.000Z,155,
2010-01-25T00:00:00.000Z,215,
2010-01-26T00:00:00.000Z,201,
2010-01-27T00:00:00.000Z,166,
2010-01-28T00:00:00.000Z,179,
2010-01-29T00:00:00.000Z,201,
2010-01-30T00:00:00.000Z,214,
2010-01-31T00:00:00.000Z,167,
2010-02-01T00:00:00.000Z,193,
2010-02-02T00:00:00.000Z,146,
2010-02-03T00:00:00.000Z,272,
2010-02-04T00:00:00.000Z,234,
2010-02-05T00:00:00.000Z,227,
2010-02-06T00:00:00.000Z,206,
2010-02-07T00:00:00.000Z,222,
2010-02-08T00:00:00.000Z,208,
2010-02-09T00:00:00.000Z,210,
2010-02-10T00:00:00.000Z,173,
2010-02-11T00:00:00.000Z,174,
2010-02-12T00:00:00.000Z,188,
2010-02-13T00:00:00.000Z,235,
2010-02-14T00:00:00.000Z,219,
2010-02-15T00:00:00.000Z,185,
2010-02-16T00:00:00.000Z,201,
2010-02-17T00:00:00.000Z,250,
2010-02-18T00:00:00.000Z,215,
2010-02-19T00:00:00.000Z,195,
2010-02-20T00:00:00.000Z,210,
2010-02-21T00:00:00.000Z,227,
2010-02-22T00:00:00.000Z,265,
2010-02-23T00:00:00.000Z,251,
2010-02-24T00:00:00.000Z,177,
2010-02-25T00:00:00.000Z,158,
2010-02-26T00:00:00.000Z,176,
2010-02-27T00:00:00.000Z,175,
2010-02-28T00:00:00.000Z,159,
2010-03-01T00:00:00.000Z,199,
2010-03-02T00:00:00.000Z,193,
2010-03-03T00:00:00.000Z,158,
2010-03-04T00:00:00.000Z,188,
2010-03-05T00:00:00.000Z,173,
2010-03-06T00:00:00.000Z,183,
2010-03-07T00:00:00.000Z,183,
2010-03-08T00:00:00.000Z,130,
2010-03-09T00:00:00.000Z,148,
2010-03-10T00:00:00.000Z,169,
2010-03-11T00:00:00.000Z,136,
2010-03-12T00:00:00.000Z,123,
2010-03-13T00:00:00.000Z,154,
2010-03-14T00:00:00.000Z,127,
2010-03-15T00:00:00.000Z,140,
2010-03-16T00:00:00.000Z,129,
2010-03-17T00:00:00.000Z,139,
2010-03-18T00:00:00.000Z,149,
2010-03-19T00:00:00.000Z,162,
2010-03-20T00:00:00.000Z,204,
2010-03-21T00:00:00.000Z,190,
2010-03-22T00:00:00.000Z,186,
2010-03-23T00:00:00.000Z,220,
2010-03-24T00:00:00.000Z,182,
2010-03-25T00:00:00.000Z,202,
2010-03-26T00:00:00.000Z,213,
2010-03-27T00:00:00.000Z,184,
2010-03-28T00:00:00.000Z,192,
2010-03-29T00:00:00.000Z,207,
2010-03-30T00:00:00.000Z,221,
2010-03-31T00:00:00.000Z,214,
2010-04-01T00:00:00.000Z,179,
2010-04-02T00:00:00.000Z,161,
2010-04-03T00:00:00.000Z,166,
2010-04-04T00:00:00.000Z,183,
2010-04-05T00:00:00.000Z,181,
2010-04-06T00:00:00.000Z,174,
2010-04-07T00:00:00.000Z,204,
2010-04-08T00:00:00.000Z,195,
2010-04-09T00:00:00.000Z,224,
2010-04-10T00:00:00.000Z,298,
2010-04-11T00:00:00.000Z,265,
2010-04-12T00:00:00.000Z,247,
2010-04-13T00:00:00.000Z,209,
2010-04-14T00:00:00.000Z,223,
2010-04-15T00:00:00.000Z,290,
2010-04-16T00:00:00.000Z,234,
2010-04-17T00:00:00.000Z,250,
2010-04-18T00:00:00.000Z,3351,
2010-04-19T00:00:00.000Z,276,
2010-04-20T00:00:00.000Z,243,
2010-04-21T00:00:00.000Z,251,
2010-04-22T00:00:00.000Z,199,
2010-04-23T00:00:00.000Z,200,
2010-04-24T00:00:00.000Z,202,
2010-04-25T00:00:00.000Z,205,
2010-04-26T00:00:00.000Z,211,
2010-04-27T00:00:00.000Z,233,
2010-04-28T00:00:00.000Z,227,
2010-04-29T00:00:00.000Z,180,
2010-04-30T00:00:00.000Z,170,
2010-05-01T00:00:00.000Z,210,
2010-05-02T00:00:00.000Z,180,
2010-05-03T00:00:00.000Z,188,
2010-05-04T00:00:00.000Z,177,
2010-05-05T00:00:00.000Z,162,
2010-05-06T00:00:00.000Z,177,
2010-05-07T00:00:00.000Z,158,
2010-05-08T00:00:00.000Z,182,
2010-05-09T00:00:00.000Z,183,
2010-05-10T00:00:00.000Z,157,
2010-05-11T00:00:00.000Z,130,
2010-05-12T00:00:00.000Z,159,
2010-05-13T00:00:00.000Z,167,
2010-05-14T00:00:00.000Z,153,
2010-05-15T00:00:00.000Z,113,
2010-05-16T00:00:00.000Z,133,
2010-05-17T00:00:00.000Z,178,
2010-05-18T00:00:00.000Z,223,
2010-05-19T00:00:00.000Z,207,
2010-05-20T00:00:00.000Z,237,
2010-05-21T00:00:00.000Z,235,
2010-05-22T00:00:00.000Z,226,
2010-05-23T00:00:00.000Z,309,
2010-05-24T00:00:00.000Z,250,
2010-05-25T00:00:00.000Z,254,
2010-05-26T00:00:00.000Z,287,
2010-05-27T00:00:00.000Z,267,
2010-05-28T00:00:00.000Z,277,
2010-05-29T00:00:00.000Z,239,
2010-05-30T00:00:00.000Z,200,
2010-05-31T00:00:00.000Z,194,
2010-06-01T00:00:00.000Z,183,
2010-06-02T00:00:00.000Z,194,
2010-06-03T00:00:00.000Z,235,
2010-06-04T00:00:00.000Z,173,
2010-06-05T00:00:00.000Z,190,
2010-06-06T00:00:00.000Z,200,
2010-06-07T00:00:00.000Z,209,
2010-06-08T00:00:00.000Z,223,
2010-06-09T00:00:00.000Z,220,
2010-06-10T00:00:00.000Z,217,
2010-06-11T00:00:00.000Z,247,
2010-06-12T00:00:00.000Z,213,
2010-06-13T00:00:00.000Z,239,
2010-06-14T00:00:00.000Z,257,
2010-06-15T00:00:00.000Z,269,
2010-06-16T00:00:00.000Z,192,
2010-06-17T00:00:00.000Z,204,
2010-06-18T00:00:00.000Z,193,
2010-06-19T00:00:00.000Z,214,
2010-06-20T00:00:00.000Z,228,
2010-06-21T00:00:00.000Z,242,
2010-06-22T00:00:00.000Z,227,
2010-06-23T00:00:00.000Z,257,
2010-06-24T00:00:00.000Z,240,
2010-06-25T00:00:00.000Z,210,
2010-06-26T00:00:00.000Z,201,
2010-06-27T00:00:00.000Z,234,
2010-06-28T00:00:00.000Z,230,
2010-06-29T00:00:00.000Z,264,
2010-06-30T00:00:00.000Z,273,
2010-07-01T00:00:00.000Z,284,
2010-07-02T00:00:00.000Z,241,
2010-07-03T00:00:00.000Z,286,
2010-07-04T00:00:00.000Z,224,
2010-07-05T00:00:00.000Z,252,
2010-07-06T00:00:00.000Z,208,
2010-07-07T00:00:00.000Z,218,
2010-07-08T00:00:00.000Z,223,
2010-07-09T00:00:00.000Z,268,
2010-07-10T00:00:00.000Z,240,
2010-07-11T00:00:00.000Z,353,
2010-07-12T00:00:00.000Z,2300,
2010-07-13T00:00:00.000Z,1479,
2010-07-14T00:00:00.000Z,6132,
2010-07-15T00:00:00.000Z,1330,
2010-07-16T00:00:00.000Z,1181,
2010-07-17T00:00:00.000Z,408,0.04951
2010-07-18T00:00:00.000Z,420,0.07263
2010-07-19T00:00:00.000Z,528,0.08515
2010-07-20T00:00:00.000Z,594,0.078035
2010-07-21T00:00:00.000Z,463,0.072775
2010-07-22T00:00:00.000Z,397,0.06615499999999999
2010-07-23T00:00:00.000Z,411,0.059085
2010-07-24T00:00:00.000Z,894,0.05605
2010-07-25T00:00:00.000Z,1823,0.054955000000000004
2010-07-26T00:00:00.000Z,467,0.053000000000000005
2010-07-27T00:00:00.000Z,426,0.056749999999999995
2010-07-28T00:00:00.000Z,1951,0.057999999999999996
2010-07-29T00:00:00.000Z,1867,0.0635
2010-07-30T00:00:00.000Z,325,0.064
2010-07-31T00:00:00.000Z,295,0.062445
2010-08-01T00:00:00.000Z,364,0.0625
2010-08-02T00:00:00.000Z,398,0.061649999999999996
2010-08-03T00:00:00.000Z,648,0.062
2010-08-04T00:00:00.000Z,439,0.059655
2010-08-05T00:00:00.000Z,515,0.0595
2010-08-06T00:00:00.000Z,359,0.061549999999999994
2010-08-07T00:00:00.000Z,273,0.0606
2010-08-08T00:00:00.000Z,391,0.06
2010-08-09T00:00:00.000Z,424,0.0664
